adult,budget,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,movieId,imdbId,tmdbId
FALSE,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",83589,tt2124908,en,Shut Up And Play The Hits,"On April 2nd 2011, LCD SOUNDSYSTEM played its final show at Madison Square Garden in New York City. LCD Frontman James Murphy, disbanding one of the most celebrated and influential groups of its generation at the peak of its popularity, ensured that the band would go out on top with the biggest concert of its career. The instantly sold out, near four-hour extravaganza featured special appearances by Arcade Fire and Reggie Watts and moved the crowd of thousands to tears of joy and grief. SHUT UP AND PLAY THE HITS both captures this once-in-a-lifetime event with stunning visuals and serves as an intimate portrait of Murphy as he navigates the 48 hours surrounding the show. Woven throughout is an honest and unflinching conversation between Murphy and author Chuck Klosterman as they discuss music, art, aging, and the decision to call it quits while at the top of your game.",0.93568,/9obO2og9g1ljBOEVjrRynlVX8w7.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/22/2012,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Very Loud Ending Of LCD Soundsystem,Shut Up And Play The Hits,FALSE,7.5,19,2012,96868,2124908,83589
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",98066,tt0835418,en,The Babymakers,"After he flunks a fertility test, a man realizes that the only way he can get his wife pregnant is by robbing a sperm bank to take back the last of the deposits he made there years earlier.",4.001946,/1BmWBVEbumvWJ2W1DbqtlqyTXhr.jpg,"[{'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Duck Attack Films', 'id': 84640}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/3/2012,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She's fired up. He's firing blanks.,The Babymakers,FALSE,5,61,2012,97715,835418,98066
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",126797,tt1655416,en,Mental,"A charismatic, crazy hothead transforms a family's life when she becomes the nanny of five girls.",2.643849,/brqd1nhhRG08zfULzzzaeqgiHp1.jpg,"[{'name': 'Screen Australia', 'id': 7584}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/4/2012,0,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every family is a little bit mental.,Mental,FALSE,5.8,34,2012,97858,1655416,126797
FALSE,1000000,"[{'id': 35, 'name': 'Comedy'}]",128564,tt2098627,en,Attack Of The 50 Foot Cheerleader,"Aspiring college cheerleader, Cassie Stratford consumes an experimental drug that grants her beauty and enough athletic ability to make the cheer squad. The drug has an unforeseen side effect — Cassie starts to grow and grow and grow!",1.862464,/18yjXcsr65Kn46knmiW63ntywCq.jpg,"[{'name': 'Epix', 'id': 6805}, {'name': 'New Horizons Picture', 'id': 20235}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2012,0,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Look at the size of those pom poms!,Attack Of The 50 Foot Cheerleader,FALSE,5,13,2012,96919,2098627,128564
FALSE,6900000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",82505,tt1582507,en,House At The End Of The Street,"A mother and daughter move to a new town and find themselves living next door to a house where a young girl murdered her parents. When the daughter befriends the surviving son, she learns the story is far from over.",8.513457,/g33AdUWEVjG9ib15bganWBJs4yC.jpg,"[{'name': 'A Bigger Boat', 'id': 5855}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'FilmNation Entertainment', 'id': 7493}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/21/2012,44287131,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fear reaches out... for the girl next door.,House At The End Of The Street,FALSE,5.6,566,2012,96917,1582507,82505
FALSE,0,"[{'id': 27, 'name': 'Horror'}]",49960,tt1430620,en,Kiss The Abyss,"When a young woman is brutally killed by an intruder, her husband and estranged father conspire to bring her back from the dead with the help of a mysterious desert dweller. Soon after she awakens, she begins to realize that something is horribly wrong...",0.121757,/5eZzKgIOgltqiXF7IqXcF8xPs69.jpg,[],[],11/14/2012,0,88,[],Released,Death is Only the Beginning...,Kiss The Abyss,FALSE,6,2,2012,139555,1430620,49960
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",135708,tt1493157,en,Nature Calls,"Polar-opposite brothers Randy and Kirk never saw eye-to-eye, but their rivalry is taken to a new level when Randy hijacks Kirk's son's sleepover, taking the boys on a Scout Trip to remember.",1.442686,/zh49T3EKrRL5Jn43rF7fg4HQ48n.jpg,"[{'name': 'Muskat Filmed Properties', 'id': 10989}, {'name': 'Troop 41 Productions', 'id': 55060}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/9/2012,0,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Manhood. It's the only badge that matters.,Nature Calls,FALSE,3.9,12,2012,98160,1493157,135708
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",87826,tt1648179,en,Here Comes The Boom,A high school biology teacher moonlights as a mixed-martial arts fighter in an effort to raise money to save the school's music program.,13.409588,/sB7UeSr1D4uIhTm76GdtA1e7F0t.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Broken Road Productions', 'id': 8000}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/11/2012,73100172,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No one will fight for his students like Mr. Voss.,Here Comes The Boom,FALSE,6,598,2012,97836,1648179,87826
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",94104,tt1772271,en,"3, 2, 1... Frankie Go Boom","Frank Bartlett has been tortured, embarrassed, and humiliated by his brother Bruce — usually on film — his entire life. Now that Bruce is finally off drugs and has turned his life around, things should be different. They are not.",1.920868,/3VU2STEgN7gBvrFxeON3FOFTyHF.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/12/2012,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A comedy about two brothers, a girl with a broken heart, a sex tape, an angel and a pig...","3, 2, 1... Frankie Go Boom",FALSE,5.6,22,2012,97740,1772271,94104
FALSE,65000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",72976,tt0443272,en,Lincoln,"A revealing drama that focuses on the 16th President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.",10.680331,/gkkiDu9srCCbCMxGKwNwKCxK7KF.jpg,"[{'name': 'DreamWorks', 'id': 7}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Reliance Entertainment', 'id': 7294}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",11/9/2012,275293450,149,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"With the moral courage and fierce determination to succeed, his choices will change the fate of generations to come.",Lincoln,FALSE,6.7,1456,2012,98154,443272,72976
FALSE,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",86838,tt1931533,en,Seven Psychopaths,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,9.643538,/3Zs6Ne6QAEOzQRz85VToH8ml6ab.jpg,"[{'name': 'Blueprint Pictures', 'id': 2376}, {'name': 'CBS Films', 'id': 5490}, {'name': 'British Film Institute (BFI)', 'id': 7281}, {'name': 'Film4', 'id': 9349}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/7/2012,19422261,110,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,They Won't Take Any Shih Tzu.,Seven Psychopaths,FALSE,6.7,1224,2012,97306,1931533,86838
FALSE,14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",88036,tt1876451,en,Sparkle,"Musical prodigy, Sparkle (Jordin Sparks) struggles to become a star while overcoming issues that are tearing her family apart. From an affluent Detroit area and daughter to a single mother (Whitney Houston), she tries to balance a new romance with music manager Stix (Derek Luke) while dealing with the unexpected challenges her new life will bring as she and her two sisters (Carmen Ejogo and Tika Sumpter) strive to become a dynamic singing group during the Motown-era.",2.24386,/z62vNm9tCAzX1E5p1j0cS3QYl0i.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Akil Production Company', 'id': 11466}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/17/2012,24637469,116,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Celebrate the legend.,Sparkle,FALSE,5.8,36,2012,96849,1876451,88036
FALSE,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",61012,tt0938330,en,Silent Hill: Revelation 3D,"Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand, Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever.",5.745206,/iYueyvEfJ4lPzjyWSI9Yy0bJGjH.jpg,"[{'name': 'Davis-Films', 'id': 342}, {'name': 'Konami Corporation Ltd.', 'id': 343}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",10/10/2012,52302796,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This Halloween prepare for a 3D ride through hell.,Silent Hill: Revelation 3D,FALSE,5.1,435,2012,97785,938330,61012
FALSE,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",102780,tt1531901,en,Byzantium,"Two mysterious women seek refuge in a run-down coastal resort. Clara meets lonely Noel, who provides shelter in his deserted guesthouse, Byzantium. Schoolgirl Eleanor befriends Frank and tells him their lethal secret. They were born 200 years ago and survive on human blood. As knowledge of their secret spreads, their past catches up on them with deathly consequence.",6.79497,/xLTPba2xvVCp0Mfb6BnuggGAxKt.jpg,"[{'name': 'Irish Film Board', 'id': 5267}, {'name': 'Lipsync Productions', 'id': 9987}, {'name': 'Number 9 Films', 'id': 11752}, {'name': 'Demarest Films', 'id': 13241}, {'name': 'Parallel Film Productions', 'id': 16486}, {'name': 'WestEnd Films', 'id': 20782}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/9/2012,89237,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Irresistible. Immoral. Immortal.,Byzantium,FALSE,6.1,300,2012,98361,1531901,102780
FALSE,0,"[{'id': 18, 'name': 'Drama'}]",136928,tt2294619,en,First Winter,"When winter begins, life is serene for a group of new-age Brooklynites living in a remote country farmhouse. Sex, drugs, yoga, and organic cooking absorb their days, safely tucked away from the stresses of urban life. But when a blackout of apocalyptic proportions strands them with no heat and no electricity during the coldest winter on record, their utopian commune is breached by anxiety and their idyllic harmony begins to lose its tune. As time wears on and the food supply dwindles, power struggles, jealousy, and desire threaten the group's ability to work together in order to survive.",0.129207,/c1jJpH93LdtePHIg6SZ6LrMrieL.jpg,[],[],10/11/2012,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No Escape,First Winter,FALSE,4,1,2012,139541,2294619,136928
FALSE,12000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",97614,tt1667310,en,Deadfall,"A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",8.435294,/kt3bqW8pgbIxJY7aOqcQfUpB8dA.jpg,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Mutual Film Company', 'id': 762}, {'name': '2929 Productions', 'id': 846}, {'name': 'Magnolia Pictures', 'id': 1030}, {'name': 'Madhouse Entertainment', 'id': 12199}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",11/8/2012,66351,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Twisty thriller... a wild ride.,Deadfall,FALSE,5.6,228,2012,98296,1667310,97614
FALSE,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",114958,tt1986953,en,Storage 24,"Something nasty is lurking inside a secure storage unit. When a group of people get trapped inside, they need to find a way to get out of a building that's designed to keep things in...",3.673183,/qvDwqWPVoTdsS9zebABQWXALqv9.jpg,"[{'name': 'Unstoppable Entertainment', 'id': 6371}, {'name': 'Medient Studios', 'id': 23529}, {'name': 'Big Yellow Films', 'id': 23530}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",6/29/2012,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Will their first contact be their last?,Storage 24,FALSE,3.9,52,2012,98290,1986953,114958
FALSE,0,"[{'id': 10402, 'name': 'Music'}]",97933,tt2137916,en,The Chemical Brothers: Don'T Think,"With Don't Think, multi GRAMMY® Award-winning electronic music duo The Chemical Brothers bring their mind-bendingly psychedelic live show to the big screen for the first time, and in grand style. A state of art spectacle shot at Japan's Fujirock Festival in front of 50,000 ravenous fans, Don't Think combines the Chemical Brothers famously ferocious modern electronic sounds and hardcore dance beats with eye-popping visuals. Directed by their longtime visual collaborator Adam Smith, and shot on 20 cameras, Don't Think is the first concert film to feature Dolby 7:1 surround sound,  mixed for the screen by the band, and includes 2 new Chemical Brothers tracks. Don't think, let it flow, surrender to the void.",0.433572,/4JstqZiHlJZ33J0lLZwPmwphFpQ.jpg,[],[],1/26/2012,0,165,[],Released,"Don't think, let it flow, surrender to the void.",The Chemical Brothers: Don'T Think,FALSE,6.3,4,2012,96771,2137916,97933
FALSE,145000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",81188,tt1446192,en,Rise Of The Guardians,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",10.943775,/sIZr3pWcnLTjMkOaTkBrV967lTK.jpg,"[{'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/21/2012,306941670,97,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,You better believe.,Rise Of The Guardians,FALSE,7.1,1981,2012,98243,1446192,81188
FALSE,65000000,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",60747,tt1234719,en,Red Dawn,"A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky - shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters. Taking inspiration from their high school mascot, they call themselves the Wolverines, banding together to protect one another, liberate their town from its captors, and take back their freedom.",5.627787,/tNkIfqiuWFYCUIiyVblar8rB1GV.jpg,"[{'name': 'Contrafilm', 'id': 1836}, {'name': 'FilmDistrict', 'id': 7263}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/21/2012,44806783,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Welcome To the Home of the Brave,Red Dawn,FALSE,5.3,573,2012,98239,1234719,60747
FALSE,120000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50620,tt1673434,en,The Twilight Saga: Breaking Dawn - Part 2,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",26.080995,/kJQPygYB8aNEevZZHRifyYrAdU9.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Temple Hill Entertainment', 'id': 12292}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/13/2012,829000000,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The epic finale that will live forever,The Twilight Saga: Breaking Dawn - Part 2,FALSE,6.1,2641,2012,98203,1673434,50620
FALSE,7000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",77016,tt1855199,en,End Of Watch,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,7.45279,/suqikqv0DjOsW8e0hst4YWDTmAX.jpg,"[{'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Hedge Fund Film Partners', 'id': 11449}, {'name': 'Crave Films', 'id': 16312}, {'name': 'Knightsbridge Entertainment', 'id': 46961}, {'name': 'Le Grisbi Productions', 'id': 47169}, {'name': '5150 Action', 'id': 47354}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/20/2012,48126384,109,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Every moment of your life they stand watch,End Of Watch,FALSE,7.2,1186,2012,96811,1855199,77016
